	Over	Runs	Wickets
995	18.0	21.0	0.0
996	1.0	5.0	0.0
997	2.0	7.0	0.0
998	3.0	9.0	1.0
999	4.0	5.0	1.0
1000	5.0	5.0	0.0
1001	6.0	17.0	0.0
1002	7.0	8.0	0.0
1003	8.0	12.0	0.0
1004	9.0	6.0	1.0
1005	10.0	5.0	0.0
1006	11.0	3.0	1.0
1007	12.0	3.0	1.0
1008	13.0	9.0	0.0
1009	14.0	1.0	1.0
1010	15.0	7.0	1.0
1011	16.0	1.0	2.0
1012	17.0	0.0	1.0
1013	1.0	2.0	0.0
1014	2.0	4.0	0.0
1015	3.0	2.0	0.0
1016	4.0	13.0	0.0
1017	5.0	8.0	0.0
1018	6.0	5.0	0.0
1019	7.0	7.0	0.0
1020	8.0	5.0	1.0
1021	9.0	5.0	0.0
1022	10.0	13.0	0.0
1023	11.0	8.0	1.0
1024	12.0	1.0	1.0
1025	13.0	11.0	0.0
1026	14.0	7.0	0.0
1027	15.0	11.0	0.0
1028	16.0	2.0	0.0
1029	1.0	7.0	0.0
1030	2.0	12.0	0.0
1031	3.0	11.0	0.0
1032	4.0	9.0	0.0
1033	5.0	6.0	1.0
1034	6.0	5.0	1.0
1035	7.0	9.0	0.0
1036	8.0	8.0	0.0
1037	9.0	7.0	0.0
1038	10.0	9.0	0.0
1039	11.0	14.0	0.0
1040	12.0	3.0	0.0
1041	13.0	6.0	0.0
1042	14.0	13.0	0.0
1043	15.0	14.0	0.0
1044	16.0	6.0	0.0
1045	17.0	15.0	0.0
1046	18.0	13.0	1.0
1047	19.0	9.0	1.0
1048	20.0	11.0	1.0
1049	1.0	9.0	0.0
1050	2.0	15.0	0.0
1051	3.0	4.0	0.0
1052	4.0	6.0	0.0
1053	5.0	8.0	0.0
1054	6.0	20.0	0.0
1055	7.0	9.0	1.0
1056	8.0	13.0	0.0
1057	9.0	11.0	0.0
1058	10.0	3.0	1.0
1059	11.0	2.0	1.0
1060	12.0	7.0	0.0
1061	13.0	8.0	0.0
1062	14.0	23.0	0.0
1063	15.0	4.0	1.0
1064	16.0	6.0	0.0
1065	17.0	7.0	0.0
1066	18.0	11.0	0.0
1067	19.0	7.0	2.0
1068	20.0	15.0	0.0
1069	1.0	2.0	0.0
1070	2.0	7.0	0.0
1071	3.0	10.0	1.0
1072	4.0	6.0	1.0
1073	5.0	11.0	0.0
1074	6.0	5.0	0.0
1075	7.0	4.0	0.0
1076	8.0	4.0	1.0
1077	9.0	15.0	0.0
1078	10.0	12.0	0.0
1079	11.0	3.0	0.0
1080	12.0	10.0	2.0
1081	13.0	6.0	0.0
1082	14.0	6.0	0.0
1083	15.0	14.0	0.0
1084	16.0	14.0	1.0
1085	1.0	4.0	0.0
1086	2.0	5.0	0.0
1087	3.0	8.0	0.0
1088	4.0	2.0	1.0
1089	5.0	13.0	1.0
1090	6.0	3.0	0.0
1091	7.0	3.0	0.0
1092	8.0	3.0	0.0
1093	9.0	10.0	0.0
1094	10.0	2.0	1.0
1095	11.0	15.0	0.0
1096	12.0	8.0	0.0
1097	13.0	15.0	0.0
1098	14.0	5.0	0.0
1099	15.0	15.0	1.0
1100	16.0	13.0	0.0
1101	1.0	8.0	0.0
1102	2.0	5.0	0.0
1103	3.0	12.0	0.0
1104	4.0	4.0	0.0
1105	5.0	12.0	0.0
1106	6.0	9.0	0.0
1107	7.0	4.0	0.0
1108	8.0	7.0	1.0
1109	9.0	5.0	0.0
1110	10.0	8.0	0.0
1111	11.0	10.0	0.0
1112	12.0	3.0	0.0
1113	13.0	9.0	1.0
1114	14.0	4.0	1.0
1115	15.0	3.0	1.0
1116	16.0	2.0	1.0
1117	17.0	6.0	1.0
1118	18.0	10.0	0.0
1119	19.0	8.0	1.0
1120	20.0	11.0	1.0
1121	1.0	10.0	0.0
1122	2.0	1.0	0.0
1123	3.0	9.0	0.0
1124	4.0	8.0	0.0
1125	5.0	5.0	0.0
1126	6.0	17.0	0.0
1127	7.0	7.0	0.0
1128	8.0	8.0	0.0
1129	9.0	4.0	0.0
1130	10.0	12.0	0.0
1131	11.0	5.0	0.0
1132	12.0	15.0	0.0
1133	13.0	10.0	1.0
1134	14.0	3.0	0.0
1135	15.0	15.0	0.0
1136	16.0	12.0	1.0
1137	1.0	6.0	0.0
1138	2.0	5.0	0.0
1139	3.0	7.0	0.0
1140	4.0	9.0	0.0
1141	5.0	7.0	0.0
1142	6.0	2.0	2.0
1143	7.0	3.0	0.0
1144	8.0	1.0	1.0
1145	9.0	5.0	0.0
1146	10.0	11.0	0.0
1147	11.0	18.0	0.0
1148	12.0	1.0	1.0
1149	13.0	7.0	1.0
1150	14.0	2.0	2.0
1151	15.0	8.0	0.0
1152	16.0	12.0	0.0
1153	17.0	11.0	0.0
1154	18.0	7.0	2.0
1155	1.0	9.0	0.0
1156	2.0	1.0	0.0
1157	3.0	7.0	0.0
1158	4.0	5.0	0.0
1159	5.0	14.0	0.0
1160	6.0	3.0	0.0
1161	7.0	5.0	0.0
1162	8.0	16.0	0.0
1163	9.0	11.0	0.0
1164	10.0	8.0	0.0
1165	11.0	16.0	0.0
1166	12.0	1.0	1.0
1167	13.0	6.0	0.0
1168	14.0	8.0	0.0
1169	15.0	7.0	0.0
1170	16.0	9.0	0.0
1171	1.0	12.0	1.0
1172	2.0	8.0	0.0
1173	3.0	2.0	1.0
1174	4.0	5.0	0.0
1175	5.0	11.0	0.0
1176	6.0	15.0	0.0
1177	7.0	11.0	1.0
1178	8.0	4.0	0.0
1179	9.0	10.0	0.0
1180	10.0	7.0	0.0
1181	11.0	15.0	0.0
1182	12.0	9.0	0.0
1183	13.0	15.0	0.0
1184	14.0	8.0	0.0
1185	15.0	12.0	0.0
1186	16.0	5.0	0.0
1187	17.0	5.0	0.0
1188	18.0	5.0	1.0
1189	19.0	17.0	0.0
1190	20.0	5.0	0.0
1191	1.0	12.0	0.0
1192	2.0	4.0	1.0
1193	3.0	5.0	0.0
1194	4.0	8.0	0.0
1195	5.0	2.0	1.0
1196	6.0	4.0	0.0
1197	7.0	10.0	0.0
1198	8.0	8.0	0.0
1199	9.0	15.0	0.0
1200	10.0	8.0	0.0
1201	11.0	11.0	0.0
1202	12.0	8.0	0.0
1203	13.0	2.0	2.0
1204	14.0	10.0	1.0
1205	15.0	8.0	1.0
1206	16.0	4.0	0.0
1207	17.0	8.0	0.0
1208	18.0	19.0	0.0
1209	19.0	9.0	0.0
1210	20.0	8.0	3.0
1211	1.0	6.0	1.0
1212	2.0	2.0	0.0
1213	3.0	11.0	0.0
1214	4.0	9.0	0.0
1215	5.0	5.0	0.0
1216	6.0	10.0	0.0
1217	7.0	5.0	0.0
1218	8.0	10.0	0.0
1219	9.0	5.0	0.0
1220	10.0	10.0	0.0
1221	11.0	3.0	1.0
1222	12.0	7.0	0.0
1223	13.0	6.0	0.0
1224	14.0	19.0	0.0
1225	15.0	10.0	0.0
1226	16.0	18.0	0.0
1227	17.0	19.0	0.0
1228	18.0	20.0	0.0
1229	19.0	10.0	1.0
1230	20.0	13.0	1.0
1231	1.0	5.0	0.0
1232	2.0	6.0	0.0
1233	3.0	6.0	1.0
1234	4.0	10.0	0.0
1235	5.0	14.0	1.0
1236	6.0	14.0	1.0
1237	7.0	3.0	0.0
1238	8.0	5.0	0.0
1239	9.0	7.0	1.0
1240	10.0	4.0	0.0
1241	11.0	12.0	0.0
1242	12.0	5.0	0.0
1243	13.0	8.0	1.0
1244	14.0	22.0	0.0
1245	15.0	4.0	1.0
1246	16.0	12.0	0.0
1247	17.0	17.0	0.0
1248	18.0	7.0	1.0
1249	19.0	11.0	0.0
1250	20.0	9.0	0.0
1251	1.0	12.0	0.0
1252	2.0	3.0	0.0
1253	3.0	8.0	0.0
1254	4.0	6.0	0.0
1255	5.0	10.0	0.0
1256	6.0	8.0	1.0
1257	7.0	5.0	1.0
1258	8.0	7.0	0.0
1259	9.0	5.0	0.0
1260	10.0	4.0	1.0
1261	11.0	7.0	0.0
1262	12.0	6.0	0.0
1263	13.0	8.0	0.0
1264	14.0	5.0	2.0
1265	15.0	2.0	0.0
1266	16.0	5.0	1.0
1267	17.0	8.0	0.0
1268	18.0	13.0	0.0
1269	19.0	27.0	0.0
1270	20.0	7.0	1.0
1271	1.0	1.0	0.0
1272	2.0	6.0	0.0
1273	3.0	4.0	0.0
1274	4.0	3.0	1.0
1275	5.0	1.0	1.0
1276	6.0	6.0	0.0
1277	7.0	12.0	0.0
1278	8.0	10.0	0.0
1279	9.0	22.0	0.0
1280	10.0	15.0	0.0
1281	11.0	8.0	1.0
1282	12.0	10.0	0.0
1283	13.0	4.0	1.0
1284	14.0	3.0	0.0
1285	15.0	15.0	0.0
1286	16.0	18.0	1.0
1287	17.0	6.0	0.0
1288	18.0	6.0	0.0
1289	19.0	5.0	2.0
1290	20.0	4.0	0.0
1291	1.0	3.0	0.0
1292	2.0	1.0	0.0
1293	3.0	10.0	1.0
1294	4.0	10.0	0.0
1295	5.0	12.0	1.0
1296	6.0	14.0	1.0
1297	7.0	3.0	0.0
1298	8.0	6.0	0.0
1299	9.0	5.0	0.0
1300	10.0	10.0	0.0
1301	11.0	3.0	1.0
1302	12.0	4.0	0.0
1303	13.0	10.0	0.0
1304	14.0	6.0	0.0
1305	15.0	5.0	1.0
1306	16.0	16.0	0.0
1307	17.0	5.0	0.0
1308	18.0	5.0	1.0
1309	19.0	3.0	1.0
1310	20.0	12.0	1.0
1311	1.0	12.0	0.0
1312	2.0	1.0	0.0
1313	3.0	4.0	0.0
1314	4.0	8.0	0.0
1315	5.0	8.0	0.0
1316	6.0	9.0	0.0
1317	7.0	3.0	1.0
1318	8.0	13.0	0.0
1319	9.0	8.0	0.0
1320	10.0	4.0	0.0
1321	11.0	21.0	0.0
1322	12.0	10.0	0.0
1323	13.0	9.0	0.0
1324	14.0	13.0	0.0
1325	15.0	18.0	0.0
1326	16.0	3.0	0.0
1327	1.0	3.0	0.0
1328	2.0	8.0	0.0
1329	3.0	6.0	0.0
1330	4.0	5.0	0.0
1331	5.0	6.0	0.0
1332	6.0	7.0	1.0
1333	7.0	13.0	1.0
1334	8.0	6.0	0.0
1335	9.0	10.0	0.0
1336	10.0	5.0	0.0
1337	11.0	3.0	0.0
1338	12.0	7.0	0.0
1339	13.0	7.0	0.0
1340	14.0	5.0	1.0
1341	15.0	4.0	0.0
1342	16.0	9.0	1.0
1343	17.0	5.0	0.0
1344	18.0	10.0	1.0
1345	19.0	10.0	0.0
1346	20.0	4.0	1.0
1347	1.0	5.0	1.0
1348	2.0	11.0	0.0
1349	3.0	2.0	1.0
1350	4.0	10.0	0.0
1351	5.0	4.0	2.0
1352	6.0	5.0	0.0
1353	7.0	4.0	0.0
1354	8.0	11.0	1.0
1355	9.0	7.0	0.0
1356	10.0	5.0	0.0
1357	11.0	3.0	0.0
1358	12.0	6.0	1.0
1359	13.0	7.0	0.0
1360	14.0	11.0	0.0
1361	15.0	6.0	0.0
1362	16.0	4.0	1.0
1363	17.0	3.0	0.0
1364	18.0	6.0	3.0
1365	1.0	1.0	0.0
1366	2.0	12.0	0.0
1367	3.0	5.0	1.0
1368	4.0	2.0	0.0
1369	5.0	3.0	0.0
1370	6.0	5.0	1.0
1371	7.0	8.0	0.0
1372	8.0	6.0	0.0
1373	9.0	4.0	2.0
1374	10.0	11.0	0.0
1375	11.0	0.0	0.0
1376	12.0	9.0	0.0
1377	13.0	7.0	0.0
1378	14.0	10.0	0.0
1379	15.0	6.0	0.0
1380	16.0	13.0	0.0
1381	17.0	11.0	0.0
1382	18.0	14.0	0.0
1383	19.0	14.0	1.0
1384	20.0	15.0	1.0
1385	1.0	7.0	0.0
1386	2.0	12.0	0.0
1387	3.0	4.0	0.0
1388	4.0	14.0	0.0
1389	5.0	20.0	0.0
1390	6.0	21.0	0.0
1391	7.0	3.0	0.0
1392	8.0	3.0	1.0
1393	9.0	6.0	0.0
1394	10.0	17.0	0.0
1395	11.0	8.0	0.0
1396	12.0	5.0	0.0
1397	13.0	12.0	0.0
1398	14.0	26.0	0.0
1399	1.0	5.0	0.0
1400	2.0	8.0	0.0
1401	3.0	12.0	0.0
1402	4.0	10.0	0.0
1403	5.0	6.0	0.0
1404	6.0	10.0	0.0
1405	7.0	17.0	0.0
1406	8.0	7.0	0.0
1407	9.0	4.0	0.0
1408	10.0	9.0	0.0
1409	11.0	16.0	0.0
1410	12.0	11.0	0.0
1411	13.0	7.0	0.0
1412	14.0	13.0	1.0
1413	15.0	9.0	0.0
1414	16.0	7.0	0.0
1415	17.0	25.0	0.0
1416	18.0	19.0	0.0
1417	19.0	13.0	0.0
1418	20.0	13.0	2.0
1419	1.0	5.0	0.0
1420	2.0	3.0	1.0
1421	3.0	2.0	0.0
1422	4.0	18.0	0.0
1423	5.0	1.0	1.0
1424	6.0	9.0	0.0
1425	7.0	8.0	0.0
1426	8.0	3.0	0.0
1427	9.0	5.0	0.0
1428	10.0	13.0	0.0
1429	11.0	11.0	1.0
1430	12.0	20.0	0.0
1431	13.0	11.0	1.0
1432	14.0	23.0	0.0
1433	15.0	8.0	1.0
1434	16.0	6.0	0.0
1435	17.0	15.0	0.0
1436	18.0	10.0	0.0
1437	19.0	7.0	2.0
1438	20.0	2.0	0.0
1439	1.0	7.0	1.0
1440	2.0	5.0	0.0
1441	3.0	2.0	0.0
1442	4.0	20.0	0.0
1443	5.0	6.0	0.0
1444	6.0	8.0	0.0
1445	7.0	8.0	0.0
1446	8.0	3.0	0.0
1447	9.0	7.0	0.0
1448	10.0	10.0	0.0
1449	11.0	10.0	0.0
1450	12.0	13.0	0.0
1451	13.0	13.0	0.0
1452	14.0	18.0	0.0
1453	15.0	8.0	0.0
1454	16.0	8.0	0.0
1455	17.0	12.0	0.0
1456	18.0	13.0	1.0
1457	19.0	9.0	0.0
1458	20.0	14.0	1.0
1459	1.0	10.0	0.0
1460	2.0	11.0	0.0
1461	3.0	6.0	1.0
1462	4.0	17.0	0.0
1463	5.0	17.0	0.0
1464	6.0	10.0	0.0
1465	7.0	2.0	1.0
1466	8.0	1.0	0.0
1467	9.0	4.0	1.0
1468	10.0	6.0	0.0
1469	11.0	9.0	0.0
1470	12.0	19.0	0.0
1471	13.0	2.0	1.0
1472	14.0	6.0	0.0
1473	15.0	8.0	0.0
1474	16.0	9.0	0.0
1475	17.0	15.0	0.0
1476	18.0	18.0	1.0
1477	19.0	10.0	1.0
1478	20.0	2.0	3.0
1479	1.0	5.0	0.0
1480	2.0	7.0	0.0
1481	3.0	4.0	2.0
1482	4.0	5.0	0.0
1483	5.0	1.0	1.0
1484	6.0	5.0	0.0
1485	7.0	2.0	1.0
1486	8.0	0.0	1.0
1487	9.0	6.0	0.0
1488	10.0	9.0	1.0
1489	11.0	2.0	0.0
1490	12.0	7.0	0.0
1491	13.0	3.0	1.0
1492	14.0	9.0	1.0
1493	15.0	2.0	1.0
1494	16.0	0.0	1.0
1495	1.0	6.0	1.0
1496	2.0	15.0	0.0
1497	3.0	23.0	0.0
1498	4.0	4.0	1.0
1499	5.0	5.0	0.0
1500	6.0	15.0	0.0
1501	1.0	10.0	0.0
1502	2.0	4.0	0.0
1503	3.0	10.0	0.0
1504	4.0	9.0	0.0
1505	5.0	13.0	0.0
1506	6.0	22.0	0.0
1507	7.0	7.0	1.0
1508	8.0	13.0	0.0
1509	9.0	16.0	1.0
1510	10.0	11.0	0.0
1511	11.0	3.0	2.0
1512	1.0	3.0	0.0
1513	2.0	12.0	1.0
1514	3.0	15.0	1.0
1515	4.0	4.0	1.0
1516	5.0	22.0	0.0
1517	6.0	17.0	0.0
1518	7.0	12.0	0.0
1519	8.0	9.0	0.0
1520	1.0	10.0	0.0
1521	2.0	8.0	0.0
1522	3.0	12.0	0.0
1523	4.0	4.0	0.0
1524	5.0	9.0	0.0
1525	6.0	8.0	0.0
1526	7.0	12.0	0.0
1527	8.0	17.0	0.0
1528	9.0	6.0	0.0
1529	10.0	8.0	0.0
1530	11.0	6.0	0.0
1531	12.0	9.0	0.0
1532	13.0	5.0	1.0
1533	14.0	12.0	0.0
1534	15.0	17.0	0.0
1535	16.0	8.0	0.0
1536	17.0	16.0	0.0
1537	18.0	10.0	0.0
1538	19.0	9.0	0.0
1539	20.0	11.0	0.0
1540	1.0	1.0	1.0
1541	2.0	3.0	1.0
1542	3.0	2.0	1.0
1543	4.0	9.0	0.0
1544	5.0	3.0	0.0
1545	6.0	5.0	0.0
1546	7.0	4.0	0.0
1547	8.0	4.0	1.0
1548	9.0	2.0	0.0
1549	10.0	5.0	0.0
1550	11.0	4.0	1.0
1551	12.0	8.0	0.0
1552	13.0	19.0	0.0
1553	14.0	4.0	2.0
1554	15.0	10.0	0.0
1555	16.0	6.0	1.0
1556	17.0	18.0	0.0
1557	18.0	7.0	0.0
1558	19.0	4.0	1.0
1559	20.0	14.0	0.0
1560	1.0	11.0	0.0
1561	2.0	19.0	0.0
1562	3.0	9.0	1.0
1563	4.0	5.0	0.0
1564	5.0	4.0	0.0
1565	6.0	9.0	0.0
1566	7.0	7.0	0.0
1567	8.0	7.0	0.0
1568	9.0	3.0	2.0
1569	10.0	4.0	0.0
1570	11.0	5.0	0.0
1571	12.0	8.0	0.0
1572	13.0	6.0	1.0
1573	14.0	7.0	0.0
1574	15.0	10.0	0.0
1575	16.0	14.0	0.0
1576	17.0	14.0	0.0
1577	18.0	14.0	2.0
1578	19.0	14.0	0.0
1579	20.0	7.0	1.0
1580	1.0	5.0	0.0
1581	2.0	7.0	1.0
1582	3.0	6.0	0.0
1583	4.0	2.0	0.0
1584	5.0	3.0	2.0
1585	6.0	9.0	0.0
1586	7.0	10.0	0.0
1587	8.0	6.0	0.0
1588	9.0	8.0	0.0
1589	10.0	3.0	1.0
1590	11.0	3.0	0.0
1591	12.0	10.0	0.0
1592	13.0	10.0	0.0
1593	14.0	10.0	0.0
1594	15.0	14.0	0.0
1595	16.0	8.0	0.0
1596	17.0	16.0	0.0
1597	18.0	7.0	2.0
1598	19.0	10.0	1.0
1599	20.0	6.0	0.0
1600	1.0	5.0	0.0
1601	2.0	5.0	0.0
1602	3.0	6.0	1.0
1603	4.0	3.0	0.0
1604	5.0	9.0	1.0
1605	6.0	7.0	0.0
1606	7.0	5.0	0.0
1607	8.0	6.0	0.0
1608	9.0	10.0	0.0
1609	10.0	5.0	0.0
1610	11.0	8.0	0.0
1611	12.0	16.0	0.0
1612	13.0	4.0	0.0
1613	14.0	3.0	0.0
1614	15.0	9.0	0.0
1615	16.0	13.0	0.0
1616	17.0	4.0	2.0
1617	18.0	12.0	1.0
1618	19.0	8.0	0.0
1619	20.0	11.0	0.0
1620	1.0	5.0	0.0
1621	2.0	13.0	0.0
1622	3.0	9.0	0.0
1623	4.0	3.0	0.0
1624	5.0	6.0	0.0
1625	6.0	7.0	0.0
1626	7.0	4.0	0.0
1627	8.0	8.0	0.0
1628	1.0	1.0	0.0
1629	2.0	19.0	0.0
1630	3.0	2.0	0.0
1631	4.0	7.0	0.0
1632	5.0	6.0	1.0
1633	6.0	6.0	0.0
1634	7.0	2.0	1.0
1635	8.0	18.0	0.0
1636	9.0	3.0	0.0
1637	10.0	6.0	0.0
1638	11.0	3.0	1.0
1639	12.0	6.0	0.0
1640	13.0	7.0	0.0
1641	14.0	11.0	0.0
1642	15.0	5.0	0.0
1643	16.0	3.0	2.0
1644	17.0	14.0	0.0
1645	18.0	5.0	1.0
1646	19.0	6.0	1.0
1647	20.0	24.0	0.0
1648	1.0	10.0	0.0
1649	2.0	13.0	0.0
1650	3.0	8.0	0.0
1651	4.0	14.0	0.0
1652	5.0	15.0	0.0
1653	6.0	11.0	0.0
1654	7.0	19.0	1.0
1655	8.0	5.0	0.0
1656	9.0	5.0	1.0
1657	10.0	5.0	0.0
1658	11.0	7.0	0.0
1659	12.0	2.0	0.0
1660	13.0	4.0	0.0
1661	14.0	5.0	1.0
1662	15.0	4.0	1.0
1663	16.0	6.0	1.0
1664	17.0	9.0	0.0
1665	18.0	10.0	0.0
1666	19.0	6.0	0.0
1667	1.0	7.0	0.0
1668	2.0	0.0	1.0
1669	3.0	5.0	0.0
1670	4.0	2.0	0.0
1671	5.0	10.0	0.0
1672	6.0	8.0	0.0
1673	7.0	8.0	1.0
1674	8.0	6.0	0.0
1675	9.0	2.0	0.0
1676	10.0	11.0	0.0
1677	11.0	10.0	0.0
1678	12.0	3.0	1.0
1679	13.0	10.0	0.0
1680	14.0	11.0	0.0
1681	15.0	9.0	1.0
1682	16.0	4.0	0.0
1683	17.0	10.0	0.0
1684	18.0	7.0	2.0
1685	19.0	13.0	1.0
1686	20.0	11.0	1.0
1687	1.0	6.0	0.0
1688	2.0	10.0	1.0
1689	3.0	3.0	0.0
1690	4.0	7.0	0.0
1691	5.0	16.0	0.0
1692	6.0	0.0	2.0
1693	7.0	4.0	0.0
1694	8.0	4.0	0.0
1695	9.0	12.0	0.0
1696	10.0	7.0	1.0
1697	11.0	11.0	0.0
1698	12.0	17.0	0.0
1699	13.0	8.0	0.0
1700	14.0	8.0	0.0
1701	15.0	15.0	0.0
1702	16.0	6.0	0.0
1703	17.0	16.0	0.0
1704	1.0	3.0	1.0
1705	2.0	5.0	0.0
1706	3.0	1.0	0.0
1707	4.0	11.0	0.0
1708	5.0	10.0	0.0
1709	6.0	13.0	0.0
1710	7.0	10.0	0.0
1711	8.0	11.0	0.0
1712	9.0	10.0	0.0
1713	10.0	10.0	0.0
1714	11.0	9.0	0.0
1715	12.0	8.0	0.0
1716	13.0	13.0	0.0
1717	14.0	11.0	0.0
1718	15.0	9.0	1.0
1719	16.0	5.0	0.0
1720	17.0	9.0	1.0
1721	18.0	10.0	1.0
1722	19.0	13.0	0.0
1723	20.0	18.0	0.0
1724	1.0	10.0	0.0
1725	2.0	24.0	0.0
1726	3.0	2.0	1.0
1727	4.0	4.0	0.0
1728	5.0	16.0	0.0
1729	6.0	12.0	0.0
1730	7.0	6.0	0.0
1731	8.0	7.0	0.0
1732	9.0	2.0	1.0
1733	10.0	7.0	0.0
1734	11.0	9.0	0.0
1735	12.0	9.0	0.0
1736	13.0	19.0	0.0
1737	14.0	7.0	1.0
1738	15.0	10.0	0.0
1739	16.0	12.0	0.0
1740	17.0	3.0	1.0
1741	18.0	4.0	2.0
1742	19.0	8.0	1.0
1743	20.0	17.0	3.0
1744	1.0	6.0	0.0
1745	2.0	1.0	1.0
1746	3.0	4.0	0.0
1747	4.0	5.0	0.0
1748	5.0	6.0	0.0
1749	6.0	1.0	1.0
1750	7.0	4.0	0.0
1751	8.0	6.0	0.0
1752	9.0	5.0	1.0
1753	10.0	3.0	1.0
1754	11.0	3.0	0.0
1755	12.0	8.0	0.0
1756	13.0	6.0	0.0
1757	14.0	7.0	0.0
1758	15.0	11.0	1.0
1759	16.0	11.0	0.0
1760	17.0	11.0	1.0
1761	18.0	11.0	0.0
1762	19.0	13.0	0.0
1763	20.0	4.0	2.0
1764	1.0	5.0	0.0
1765	2.0	2.0	0.0
1766	3.0	20.0	0.0
1767	4.0	13.0	0.0
1768	5.0	2.0	0.0
1769	6.0	2.0	0.0
1770	7.0	9.0	0.0
1771	8.0	3.0	0.0
1772	9.0	4.0	0.0
1773	10.0	1.0	1.0
1774	11.0	4.0	1.0
1775	12.0	4.0	0.0
1776	13.0	15.0	0.0
1777	14.0	3.0	2.0
1778	15.0	5.0	0.0
1779	16.0	1.0	2.0
1780	17.0	5.0	0.0
1781	18.0	11.0	1.0
1782	19.0	2.0	1.0
1783	20.0	1.0	0.0
1784	1.0	5.0	0.0
1785	2.0	8.0	0.0
1786	3.0	12.0	0.0
1787	4.0	10.0	0.0
1788	5.0	4.0	0.0
1789	6.0	3.0	0.0
1790	7.0	3.0	0.0
1791	8.0	12.0	0.0
1792	9.0	9.0	0.0
1793	10.0	4.0	0.0
1794	11.0	9.0	0.0
1795	12.0	9.0	1.0
1796	13.0	3.0	0.0
1797	14.0	18.0	0.0
1798	15.0	2.0	1.0
1799	16.0	11.0	0.0
1800	17.0	21.0	0.0
1801	18.0	12.0	1.0
1802	19.0	9.0	1.0
1803	20.0	11.0	0.0
1804	1.0	14.0	0.0
1805	2.0	9.0	0.0
1806	3.0	12.0	0.0
1807	4.0	15.0	0.0
1808	5.0	13.0	0.0
1809	6.0	11.0	0.0
1810	7.0	4.0	0.0
1811	8.0	8.0	1.0
1812	9.0	11.0	0.0
1813	10.0	4.0	0.0
1814	11.0	4.0	0.0
1815	12.0	10.0	0.0
1816	13.0	4.0	1.0
1817	14.0	4.0	0.0
1818	15.0	12.0	0.0
1819	16.0	4.0	1.0
1820	17.0	10.0	1.0
1821	18.0	6.0	0.0
1822	19.0	16.0	0.0
1823	20.0	7.0	0.0
1824	1.0	5.0	0.0
1825	2.0	11.0	0.0
1826	3.0	9.0	0.0
1827	4.0	15.0	0.0
1828	5.0	3.0	0.0
1829	6.0	17.0	0.0
1830	7.0	10.0	0.0
1831	8.0	3.0	1.0
1832	9.0	6.0	0.0
1833	10.0	2.0	0.0
1834	11.0	15.0	0.0
1835	12.0	11.0	0.0
1836	13.0	2.0	1.0
1837	14.0	5.0	1.0
1838	15.0	9.0	1.0
1839	16.0	5.0	0.0
1840	17.0	9.0	0.0
1841	18.0	8.0	1.0
1842	19.0	17.0	0.0
1843	20.0	14.0	3.0
1844	1.0	19.0	0.0
1845	2.0	10.0	1.0
1846	3.0	6.0	0.0
1847	4.0	3.0	0.0
1848	5.0	12.0	1.0
1849	6.0	6.0	0.0
1850	7.0	11.0	0.0
1851	8.0	5.0	0.0
1852	9.0	7.0	0.0
1853	10.0	9.0	0.0
1854	11.0	2.0	2.0
1855	12.0	8.0	0.0
1856	13.0	13.0	0.0
1857	14.0	9.0	0.0
1858	15.0	10.0	1.0
1859	16.0	7.0	0.0
1860	17.0	15.0	0.0
1861	18.0	9.0	0.0
1862	19.0	8.0	0.0
1863	20.0	10.0	0.0
1864	1.0	12.0	0.0
1865	2.0	3.0	0.0
1866	3.0	10.0	0.0
1867	4.0	14.0	0.0
1868	5.0	13.0	0.0
1869	6.0	15.0	0.0
1870	7.0	10.0	0.0
1871	8.0	13.0	0.0
1872	9.0	5.0	0.0
1873	10.0	12.0	0.0
1874	11.0	20.0	0.0
1875	12.0	10.0	1.0
1876	13.0	3.0	0.0
1877	14.0	10.0	1.0
1878	15.0	17.0	0.0
1879	16.0	7.0	0.0
1880	17.0	12.0	1.0
1881	18.0	12.0	0.0
1882	19.0	5.0	1.0
1883	20.0	8.0	1.0
1884	1.0	6.0	0.0
1885	2.0	9.0	1.0
1886	3.0	19.0	0.0
1887	4.0	6.0	0.0
1888	5.0	15.0	0.0
1889	6.0	10.0	0.0
1890	7.0	7.0	0.0
1891	8.0	9.0	0.0
1892	9.0	3.0	1.0
1893	10.0	15.0	0.0
1894	11.0	13.0	0.0
1895	12.0	17.0	0.0
1896	13.0	12.0	0.0
1897	14.0	3.0	0.0
1898	15.0	13.0	1.0
1899	16.0	8.0	0.0
1900	17.0	12.0	0.0
1901	18.0	8.0	1.0
1902	19.0	12.0	1.0
1903	20.0	4.0	2.0
1904	1.0	2.0	0.0
1905	2.0	11.0	1.0
1906	3.0	9.0	0.0
1907	4.0	10.0	0.0
1908	5.0	7.0	0.0
1909	6.0	7.0	0.0
1910	7.0	5.0	0.0
1911	8.0	6.0	0.0
1912	9.0	14.0	0.0
1913	10.0	9.0	0.0
1914	11.0	5.0	1.0
1915	12.0	8.0	0.0
1916	13.0	10.0	1.0
1917	14.0	7.0	1.0
1918	15.0	4.0	1.0
1919	16.0	8.0	0.0
1920	17.0	4.0	0.0
1921	18.0	4.0	0.0
1922	19.0	13.0	1.0
1923	20.0	13.0	2.0
1924	1.0	7.0	0.0
1925	2.0	4.0	0.0
1926	3.0	6.0	0.0
